Unnamed: 0,AP_Rs,CO_Rs,NO2_Rs,NOX_Rs,NO_Rs,P10_Rs,P25_Rs,Pr_Rs,RH_Rs,SO2_Rs,T_Rs,WD_Rs,WS_Rs
,hPa,mg/m3,ug/m3,ug/m3,ug/m3,ug/m3,ug/m3,mm,%,ug/m3,DegC,degres,m/s
2023-12-24 11:45:00,876,1.825,71,164,61,97,68,0,60,128,-19.4,109,1
2023-12-24 12:00:00,876,2.048,77,193,76,95,78,0,59,136,-18.4,115,1
2023-12-24 12:15:00,876,1.814,76,178,66,95,78,0,58,132,-17.9,112,1
2023-12-24 12:30:00,876,1.661,80,201,79,95,78,0,56,132,-17.1,118,1
2023-12-24 12:45:00,876,1.626,76,216,93,111,89,0,55,129,-16.7,113,1
2023-12-24 13:00:00,875,1.498,76,184,70,121,97,0,55,123,-16.8,118,1
2023-12-24 13:15:00,875,1.65,78,189,73,121,97,0,54,127,-16.3,115,1
2023-12-24 13:30:00,875,1.509,79,170,60,121,97,0,54,126,-16.1,102,1
2023-12-24 13:45:00,875,1.451,74,176,66,119,105,0,55,129,-16,107,1
2023-12-24 14:00:00,875,1.778,93,245,100,118,111,0,56,140,-15.3,181,0
2023-12-24 14:15:00,875,1.427,76,166,59,118,111,0,54,136,-15.2,111,1
2023-12-24 14:30:00,875,1.568,90,233,94,118,111,0,55,142,-14.6,131,1
2023-12-24 14:45:00,875,1.427,76,199,80,121,101,0,54,131,-14.6,107,2
2023-12-24 15:00:00,874,1.603,87,218,86,123,93,0,55,133,-14.2,107,1
2023-12-24 15:15:00,874,1.638,94,245,99,123,93,0,54,137,-14,177,1
2023-12-24 15:30:00,874,1.685,85,226,93,123,93,0,53,135,-14,118,1
2023-12-24 15:45:00,874,1.521,87,185,64,111,90,0,54,130,-14.1,115,1
2023-12-24 16:00:00,874,1.556,82,185,68,104,89,0,54,129,-14,110,2
2023-12-24 16:15:00,874,1.673,90,214,81,104,89,0,55,126,-14.2,112,2
2023-12-24 16:30:00,874,1.814,95,228,88,104,89,0,56,128,-14.3,115,1
2023-12-24 16:45:00,874,1.989,100,268,109,117,96,0,57,133,-14.1,112,1
2023-12-24 17:00:00,874,1.954,97,249,100,125,101,0,56,126,-14.1,111,1
2023-12-24 17:15:00,873,1.977,101,287,121,125,101,0,57,119,-14.4,103,1
2023-12-24 17:30:00,873,2.387,95,304,138,125,101,0,57,114,-14.3,99,1
2023-12-24 17:45:00,873,2.843,96,375,183,127,101,0,58,113,-14.3,114,1
2023-12-24 18:00:00,873,2.867,97,388,191,128,101,0,59,109,-14.7,118,1
2023-12-24 18:15:00,873,2.609,100,367,174,128,101,0,59,106,-15,111,1
2023-12-24 18:30:00,873,2.937,100,394,191,128,101,0,60,110,-15.1,107,1
2023-12-24 18:45:00,873,2.668,95,327,151,133,103,0,60,103,-15.4,117,1
2023-12-24 19:00:00,872,2.504,98,300,133,136,105,0,61,99,-15.7,102,1
2023-12-24 19:15:00,872,2.843,97,371,179,136,105,0,61,98,-15.9,117,1
2023-12-24 19:30:00,872,2.89,93,331,155,136,105,0,62,94,-16.1,114,1
2023-12-24 19:45:00,872,2.34,89,281,125,141,106,0,63,86,-16.6,107,2
2023-12-24 20:00:00,872,3.089,94,423,215,143,106,0,64,87,-16.7,107,2
2023-12-24 20:15:00,872,3.124,96,407,204,143,106,0,64,84,-17,110,2
2023-12-24 20:30:00,872,2.738,96,294,130,143,106,0,65,91,-17,93,1
2023-12-24 20:45:00,872,2.235,86,235,98,147,107,0,65,83,-17.3,113,2
2023-12-24 21:00:00,872,2.094,92,243,99,150,108,0,66,86,-17.6,94,1
2023-12-24 21:15:00,871,2.235,89,275,121,150,108,0,66,85,-17.6,107,1
2023-12-24 21:30:00,871,2.387,87,291,133,150,108,0,66,84,-17.5,101,1
2023-12-24 21:45:00,871,4.61,93,413,209,142,119,0,66,85,-17.5,99,1
2023-12-24 22:00:00,871,4.142,105,367,171,137,127,0,67,100,-17.6,65,1
2023-12-24 22:15:00,871,5.183,104,382,183,137,127,0,67,42,-17.8,61,1
2023-12-24 22:30:00,871,7.277,115,459,225,137,127,0,68,124,-18.1,58,1
2023-12-24 22:45:00,870,7.348,115,451,220,194,172,0,69,142,-18,59,1
2023-12-24 23:00:00,870,6.915,110,394,186,231,205,0,69,148,-18.2,62,1
2023-12-24 23:15:00,870,6.915,107,405,195,231,325,0,70,150,-18.1,80,1
2023-12-24 23:30:00,870,6.856,102,445,225,231,347,0,70,142,-17.9,94,1
2023-12-24 23:45:00,870,2.96,83,231,96,262,635,0,70,119,-18.4,108,1
2023-12-25 00:00:00,869,2.644,80,254,114,283,845,0,69,106,-18.5,110,2
2023-12-25 00:15:00,869,2.34,79,218,90,283,845,0,69,100,-18.1,107,1
2023-12-25 00:30:00,869,2.246,77,197,79,283,845,0,69,95,-18.4,104,1
2023-12-25 00:45:00,869,2.878,80,245,109,241,618,0,70,99,-18.2,98,1
2023-12-25 01:00:00,869,2.387,76,212,89,214,453,0,70,96,-18.2,100,1
2023-12-25 01:15:00,869,2.223,77,222,95,214,453,0,70,91,-18.4,110,1
2023-12-25 01:30:00,869,1.954,74,166,60,214,453,0,70,88,-18.5,108,1
2023-12-25 01:45:00,869,1.743,73,159,56,180,351,0,70,87,-18.5,103,1
2023-12-25 02:00:00,869,2.059,75,174,65,158,276,0,70,86,-18.5,96,1
2023-12-25 02:15:00,869,2.539,79,178,64,158,276,0,71,92,-18.5,71,1
2023-12-25 02:30:00,869,2.188,79,170,59,158,276,0,71,97,-18.3,77,1
2023-12-25 02:45:00,868,1.556,74,124,33,141,222,0,71,90,-18.4,94,1
2023-12-25 03:00:00,868,3.077,82,163,53,130,183,0,71,95,-18.7,61,1
2023-12-25 03:15:00,868,4.095,86,199,74,130,183,0,71,108,-18.7,68,1
2023-12-25 03:30:00,868,2.399,77,164,56,130,183,0,71,104,-18.4,96,1
2023-12-25 03:45:00,868,4.563,82,197,75,142,167,0,71,112,-18.5,69,1
2023-12-25 04:00:00,868,2.597,70,174,68,150,156,0,71,99,-18.9,108,1
2023-12-25 04:15:00,868,1.205,64,103,26,150,156,0,71,76,-19.4,110,1
2023-12-25 04:30:00,868,1.544,68,130,40,150,156,0,71,81,-19.5,111,1
2023-12-25 04:45:00,868,1.72,73,143,46,127,136,0,72,91,-19.4,91,1
2023-12-25 05:00:00,868,1.685,72,119,30,113,122,0,72,89,-19.3,90,1
2023-12-25 05:15:00,868,1.544,69,120,33,113,122,0,72,83,-19.5,110,1
2023-12-25 05:30:00,868,1.193,65,101,25,113,122,0,72,74,-19.6,105,1
2023-12-25 05:45:00,868,1.451,72,126,35,105,97,0,72,81,-19.6,96,1
2023-12-25 06:00:00,868,1.591,70,155,55,99,79,0,72,84,-19.5,105,1
2023-12-25 06:15:00,868,1.205,68,155,58,99,79,0,72,76,-19.5,112,1
2023-12-25 06:30:00,868,1.217,68,155,56,99,79,0,72,77,-19.5,114,1
2023-12-25 06:45:00,868,1.427,73,140,44,85,58,0,72,78,-19.6,79,1
2023-12-25 07:00:00,868,1.65,90,294,134,76,43,0,72,82,-19.6,197,1
2023-12-25 07:15:00,868,1.264,75,182,69,76,43,0,71,74,-20.1,71,1
2023-12-25 07:30:00,868,1.603,75,203,84,76,43,0,72,78,-19.9,79,1
2023-12-25 07:45:00,868,1.755,82,291,136,62,59,0,72,79,-19.7,197,1
2023-12-25 08:00:00,869,1.369,74,191,78,53,71,0,71,72,-20.2,91,1
2023-12-25 08:15:00,869,1.732,77,273,128,53,71,0,72,75,-20,98,1
2023-12-25 08:30:00,869,1.79,77,291,139,53,71,0,71,71,-20,118,1
2023-12-25 08:45:00,869,1.486,71,201,85,66,66,0,71,69,-20.3,110,1
2023-12-25 09:00:00,869,1.755,74,279,134,73,63,0,72,68,-20.4,142,1
2023-12-25 09:15:00,869,1.556,73,220,95,73,63,0,71,69,-20.5,114,1
2023-12-25 09:30:00,869,1.498,80,231,99,73,63,0,72,71,-20.7,199,1
2023-12-25 09:45:00,870,1.486,76,231,103,94,56,0,72,76,-20.6,143,0
2023-12-25 10:00:00,870,1.486,66,193,84,107,51,0,71,77,-20.2,113,1
2023-12-25 10:15:00,870,1.626,75,243,109,107,51,0,71,85,-19.8,135,1
2023-12-25 10:30:00,870,1.486,70,218,96,107,51,0,70,92,-19.4,100,1
2023-12-25 10:45:00,870,1.626,73,222,98,93,56,0,70,95,-19,123,1
2023-12-25 11:00:00,870,1.556,71,220,98,84,60,0,68,125,-18.3,126,1
2023-12-25 11:15:00,871,1.533,71,226,101,84,60,0,66,126,-18.1,119,1
2023-12-25 11:30:00,871,1.673,77,254,115,84,60,0,65,124,-17.7,149,1
2023-12-25 11:45:00,871,1.58,79,270,125,93,64,0,64,119,-17.1,162,1
2023-12-25 12:00:00,871,1.521,71,203,86,98,66,0,63,112,-16.9,117,1
2023-12-25 12:15:00,870,1.673,77,228,98,98,66,0,62,115,-16,125,1
2023-12-25 12:30:00,870,1.755,87,250,108,98,66,0,60,117,-15.2,197,1
2023-12-25 12:45:00,871,1.685,88,260,113,102,72,0,58,110,-14.9,191,1
2023-12-25 13:00:00,871,1.708,90,287,129,104,75,0,56,107,-14.5,200,1
2023-12-25 13:15:00,871,1.72,98,342,160,104,75,0,56,114,-13.8,202,1
2023-12-25 13:30:00,871,1.697,101,314,139,104,75,0,55,118,-13.3,243,1
2023-12-25 13:45:00,871,1.591,99,268,111,98,89,0,58,118,-13.5,265,2
2023-12-25 14:00:00,871,1.872,108,323,140,95,99,0,59,122,-13,265,2
2023-12-25 14:15:00,871,2.445,115,308,126,95,99,0,59,131,-12.4,276,2
2023-12-25 14:30:00,871,2.597,118,338,144,95,99,0,59,134,-12.1,281,2
2023-12-25 14:45:00,872,3.089,128,348,143,131,101,0,59,144,-11.4,280,2
2023-12-25 15:00:00,872,3.136,125,331,134,154,103,0,60,150,-10.8,284,2
2023-12-25 15:15:00,872,2.902,124,346,145,154,103,0,59,155,-10.2,282,2
2023-12-25 15:30:00,872,2.761,124,371,161,154,103,0,60,155,-9.9,280,2
2023-12-25 15:45:00,872,2.609,121,333,139,178,144,0,60,154,-9.3,281,2
2023-12-25 16:00:00,872,2.867,123,384,170,192,174,0,60,144,-9.5,277,2
2023-12-25 16:15:00,873,2.75,121,335,140,192,174,0,61,137,-9.6,279,2
2023-12-25 16:30:00,873,2.925,126,400,179,192,174,0,61,130,-9.5,256,1
2023-12-25 16:45:00,873,3.019,116,304,124,174,167,0,62,115,-9.9,276,2
2023-12-25 17:00:00,873,3.814,122,409,188,163,161,0,63,107,-10.4,276,2
2023-12-25 17:15:00,873,3.592,122,421,194,163,161,0,64,101,-10.5,270,1
2023-12-25 17:30:00,874,3.077,124,380,168,163,161,0,65,95,-10.7,259,1
2023-12-25 17:45:00,874,3.112,120,384,173,186,159,0,66,86,-10.9,273,1
2023-12-25 18:00:00,874,3.089,114,375,171,200,158,0,67,79,-11.1,280,2
2023-12-25 18:15:00,874,3.007,111,409,195,200,158,0,68,72,-11.2,280,2
2023-12-25 18:30:00,874,2.843,113,432,209,200,158,0,69,74,-11.1,266,2
2023-12-25 18:45:00,874,2.925,112,403,191,179,142,0,69,76,-11.3,254,1
2023-12-25 19:00:00,875,2.41,109,327,143,166,130,0,70,73,-11.5,254,1
2023-12-25 19:15:00,875,2.773,107,277,111,166,130,0,70,65,-12,256,2
2023-12-25 19:30:00,875,3.346,110,310,131,166,130,0,71,58,-12.6,269,2
2023-12-25 19:45:00,875,2.89,111,287,116,167,125,0,72,56,-13,259,2
2023-12-25 20:00:00,875,2.609,112,319,135,167,122,0,73,55,-13.2,256,1
2023-12-25 20:15:00,875,2.691,110,337,148,167,122,0,73,54,-13.2,256,1
2023-12-25 20:30:00,875,2.656,109,333,146,167,122,0,73,50,-13.7,279,2
2023-12-25 20:45:00,875,2.492,106,346,158,151,119,0,74,45,-14,284,2
2023-12-25 21:00:00,876,2.469,104,327,145,140,116,0,74,45,-14,285,2
2023-12-25 21:15:00,876,2.211,105,294,124,140,116,0,74,46,-14,267,1
2023-12-25 21:30:00,876,2.761,106,382,181,140,116,0,74,49,-14,250,1
2023-12-25 21:45:00,876,3.592,115,625,334,135,122,0,74,49,-14.7,220,1
2023-12-25 22:00:00,876,2.89,105,369,173,133,125,0,73,43,-15.5,244,1
2023-12-25 22:15:00,877,2.902,104,371,174,133,125,0,73,18,-16.3,254,1
2023-12-25 22:30:00,877,3.171,101,388,188,133,125,0,74,38,-16.8,222,1
2023-12-25 22:45:00,877,3.557,106,449,225,141,129,0,74,38,-17.1,207,1
2023-12-25 23:00:00,877,3.533,108,526,274,146,132,0,74,37,-17.2,201,1
2023-12-25 23:15:00,877,3.019,106,438,216,146,132,0,74,36,-17.5,190,1
2023-12-25 23:30:00,877,2.129,82,281,130,146,132,0,74,27,-18,115,1
2023-12-25 23:45:00,877,1.755,79,206,84,135,123,0,74,26,-18.1,112,1
2023-12-26 00:00:00,877,1.615,78,168,59,128,116,0,73,26,-18.2,106,2
2023-12-26 00:15:00,878,1.743,82,201,78,128,116,0,72,29,-18,96,1
2023-12-26 00:30:00,878,1.743,76,195,78,128,116,0,72,28,-18,104,1
2023-12-26 00:45:00,878,1.825,68,214,95,109,85,0,72,25,-18.3,117,1
2023-12-26 01:00:00,878,2.012,73,180,70,97,62,0,72,24,-18.7,107,2
2023-12-26 01:15:00,877,2.621,76,252,115,97,62,0,72,30,-18.6,111,1
2023-12-26 01:30:00,877,2.293,78,205,83,97,62,0,72,30,-18.8,108,1
2023-12-26 01:45:00,877,3.615,77,252,114,94,68,0,72,34,-18.8,86,1
2023-12-26 02:00:00,878,3.533,85,273,123,91,73,0,72,42,-18.9,176,1
2023-12-26 02:15:00,878,2.551,82,222,91,91,73,0,72,41,-19.4,198,1
2023-12-26 02:30:00,877,2.235,79,216,90,91,73,0,72,39,-19.8,162,1
2023-12-26 02:45:00,877,2.106,67,203,89,105,93,0,71,31,-20.3,125,1
2023-12-26 03:00:00,877,2.106,76,191,75,113,108,0,72,36,-20.4,164,1
2023-12-26 03:15:00,878,1.814,70,153,55,113,108,0,72,33,-20.3,113,1
2023-12-26 03:30:00,878,1.977,78,178,65,113,108,0,72,36,-20.2,196,1
2023-12-26 03:45:00,878,1.825,78,143,43,104,90,0,72,36,-20.3,204,1
2023-12-26 04:00:00,878,1.451,68,120,34,98,78,0,72,33,-20.5,121,1
2023-12-26 04:15:00,878,1.287,62,92,20,98,78,0,72,28,-20.9,108,1
2023-12-26 04:30:00,877,1.603,75,147,48,98,78,0,72,33,-20.7,183,1
2023-12-26 04:45:00,878,1.603,77,149,46,91,73,0,72,33,-20.8,203,1
2023-12-26 05:00:00,878,1.638,77,161,55,87,70,0,72,34,-20.8,195,1
2023-12-26 05:15:00,878,1.427,74,132,38,87,70,0,72,34,-20.8,205,1
2023-12-26 05:30:00,878,1.322,74,145,46,87,70,0,72,32,-21.1,146,1
2023-12-26 05:45:00,878,1.123,67,109,28,78,69,0,72,29,-21.5,185,1
2023-12-26 06:00:00,878,0.971,59,88,19,73,68,0,73,25,-21.8,108,1
2023-12-26 06:15:00,878,0.959,58,103,30,73,68,0,73,25,-21.6,99,1
2023-12-26 06:30:00,878,1.123,68,120,34,73,68,0,74,28,-21.5,98,1
2023-12-26 06:45:00,878,1.24,67,161,61,71,49,0,74,27,-21.4,110,1
2023-12-26 07:00:00,878,1.498,75,199,81,70,34,0,74,27,-21.3,110,1
2023-12-26 07:15:00,878,4.212,80,218,91,70,34,0,74,34,-21.3,75,1
2023-12-26 07:30:00,878,4.692,82,285,133,70,34,0,73,44,-21.1,80,1
2023-12-26 07:45:00,878,4.586,81,266,120,82,50,0,73,48,-21,62,1
2023-12-26 08:00:00,878,3.545,82,249,109,90,62,0,73,50,-21.2,101,1
2023-12-26 08:15:00,878,2.176,88,287,130,90,62,0,73,47,-21.3,183,1
2023-12-26 08:30:00,878,1.895,82,289,136,90,62,0,73,41,-21.6,135,1
2023-12-26 08:45:00,878,1.205,68,168,65,100,79,0,72,30,-21.9,108,2
2023-12-26 09:00:00,878,1.451,75,222,96,106,92,0,73,30,-21.7,116,1
2023-12-26 09:15:00,878,1.275,72,199,83,106,92,0,73,28,-21.6,108,1
2023-12-26 09:30:00,878,1.463,78,229,100,106,92,0,73,32,-21.2,101,1
2023-12-26 09:45:00,878,1.463,74,222,96,84,69,0,72,34,-20.7,102,1
2023-12-26 10:00:00,878,1.217,65,191,83,70,52,0,72,32,-20.4,111,2
2023-12-26 10:15:00,877,1.275,69,205,89,70,52,0,71,32,-20.2,113,2
2023-12-26 10:30:00,877,1.158,65,170,69,70,52,0,71,32,-20.1,108,2
2023-12-26 10:45:00,877,1.088,65,168,68,57,50,0,70,36,-19.4,117,2
2023-12-26 11:00:00,877,1.17,66,193,84,50,48,0,69,53,-19,116,2
2023-12-26 11:15:00,877,1.03,58,159,66,50,48,0,67,60,-18.8,112,2
2023-12-26 11:30:00,877,1.053,65,174,71,50,48,0,66,61,-18.4,114,2
2023-12-26 11:45:00,877,1.006,59,159,65,50,52,0,65,52,-18.1,111,2
2023-12-26 12:00:00,877,0.959,65,172,70,50,54,0,64,51,-17.7,121,1
2023-12-26 12:15:00,876,0.796,48,124,50,50,54,0,63,41,-17.9,109,2
2023-12-26 12:30:00,876,0.807,51,124,49,50,54,0,63,38,-17.6,109,2
2023-12-26 12:45:00,876,0.854,57,138,53,41,55,0,63,39,-17.3,109,2
2023-12-26 13:00:00,876,0.878,57,153,63,36,56,0,62,36,-17,113,2
2023-12-26 13:15:00,876,0.983,62,149,56,36,56,0,61,39,-16.7,104,2
2023-12-26 13:30:00,875,0.936,60,140,51,36,56,0,61,38,-16.6,105,2
2023-12-26 13:45:00,875,0.983,51,120,46,41,55,0,61,33,-16.5,112,2
2023-12-26 14:00:00,875,0.784,54,119,43,44,55,0,62,31,-16.2,109,2
2023-12-26 14:15:00,875,0.936,66,172,70,44,55,0,62,36,-15.8,129,1
2023-12-26 14:30:00,875,0.842,52,122,46,44,55,0,61,32,-16,111,2
2023-12-26 14:45:00,875,0.854,61,134,48,35,40,0,61,36,-15.4,103,2
2023-12-26 15:00:00,875,0.842,56,126,45,30,29,0,60,38,-15.2,108,2
2023-12-26 15:15:00,875,0.714,49,101,35,30,29,0,60,33,-15.4,108,3
2023-12-26 15:30:00,875,0.702,61,130,46,30,29,0,60,32,-15.6,105,2
2023-12-26 15:45:00,875,0.714,63,149,56,30,32,0,61,34,-15.2,114,2
2023-12-26 16:00:00,875,0.971,67,164,64,30,33,0,61,34,-15.1,115,2
2023-12-26 16:15:00,875,0.959,68,145,50,30,33,0,60,38,-14.8,112,1
2023-12-26 16:30:00,875,0.819,61,130,45,30,33,0,60,36,-14.9,110,2
2023-12-26 16:45:00,874,0.737,66,128,41,24,32,0,61,31,-15.1,110,2
2023-12-26 17:00:00,874,0.866,71,151,53,19,31,0,61,29,-15.3,109,1
2023-12-26 17:15:00,874,0.924,76,164,58,19,31,0,62,30,-15.4,105,1
2023-12-26 17:30:00,874,0.901,67,134,44,19,31,0,62,28,-15.6,114,2
2023-12-26 17:45:00,874,0.971,70,161,59,25,29,0,63,28,-15.6,114,1
2023-12-26 18:00:00,874,1.123,77,182,69,29,28,0,63,29,-15.4,113,1
2023-12-26 18:15:00,874,1.182,76,182,69,29,28,0,63,28,-15.5,108,1
2023-12-26 18:30:00,874,1.158,74,174,65,29,28,0,63,25,-15.7,109,2
2023-12-26 18:45:00,874,0.971,70,163,60,28,24,0,63,24,-16,110,1
2023-12-26 19:00:00,874,1.041,75,157,54,28,21,0,63,26,-16,113,1
2023-12-26 19:15:00,874,1.135,79,180,66,28,21,0,63,27,-16.1,111,1
2023-12-26 19:30:00,874,1.17,82,178,63,28,21,0,64,27,-16.1,114,1
2023-12-26 19:45:00,874,1.439,90,264,115,26,18,0,64,30,-15.8,174,1
2023-12-26 20:00:00,874,1.299,78,199,79,24,15,0,64,28,-16,107,2
2023-12-26 20:15:00,874,1.24,87,212,83,24,15,0,64,27,-16.2,108,1
2023-12-26 20:30:00,874,1.158,74,182,71,24,15,0,64,24,-16.6,108,2
2023-12-26 20:45:00,874,1.673,87,252,109,37,33,0,65,27,-16.5,104,1
2023-12-26 21:00:00,874,1.942,86,327,158,44,46,0,65,28,-16.4,121,1
2023-12-26 21:15:00,874,1.884,87,283,129,44,46,0,65,29,-16.3,108,1
2023-12-26 21:30:00,874,2.211,82,270,123,44,46,0,66,30,-16.1,91,1
2023-12-26 21:45:00,874,1.814,85,239,100,53,49,0,66,32,-16.1,111,1
2023-12-26 22:00:00,874,2.048,80,281,131,59,51,0,65,32,-16.4,144,1
2023-12-26 22:15:00,874,2.375,83,285,131,59,51,0,66,12,-16.7,135,1
2023-12-26 22:30:00,873,2.48,88,319,151,59,51,0,66,41,-16.8,155,1
2023-12-26 22:45:00,873,2.048,80,283,133,63,60,0,66,37,-17.1,93,1
2023-12-26 23:00:00,873,5.487,96,342,161,65,67,0,67,48,-17.1,65,1
2023-12-26 23:15:00,873,4.809,97,356,169,65,67,0,68,62,-17.2,108,0
2023-12-26 23:30:00,873,3.089,88,335,160,65,67,0,68,58,-17.1,183,0
2023-12-26 23:45:00,873,3.873,87,337,164,82,103,0,68,56,-17.2,121,0
2023-12-27 00:00:00,873,3.545,84,352,176,93,130,0,68,56,-17.2,126,1
2023-12-27 00:15:00,873,2.071,71,222,99,93,130,0,67,42,-17.9,114,2
2023-12-27 00:30:00,873,1.919,69,193,81,93,130,0,68,37,-18.3,116,2
2023-12-27 00:45:00,873,1.86,73,185,74,109,108,0,68,36,-18.5,115,2
2023-12-27 01:00:00,873,1.802,69,153,55,119,92,0,69,35,-18.6,109,1
2023-12-27 01:15:00,873,1.849,74,163,59,119,92,0,69,38,-18.5,109,1
2023-12-27 01:30:00,873,1.884,77,184,70,119,92,0,69,41,-18.4,103,1
2023-12-27 01:45:00,873,2.258,70,206,89,101,94,0,69,40,-18.2,112,2
2023-12-27 02:00:00,873,2.808,76,239,106,89,95,0,69,44,-18,118,1
2023-12-27 02:15:00,873,2.223,79,182,68,89,95,0,69,46,-18.1,107,1
2023-12-27 02:30:00,873,3.557,81,203,80,89,95,0,69,50,-18.3,79,1
2023-12-27 02:45:00,873,5.019,82,262,118,97,94,0,70,64,-18.3,95,1
2023-12-27 03:00:00,873,2.258,78,184,69,102,93,0,70,59,-18.4,157,1
2023-12-27 03:15:00,873,2.317,73,155,53,102,93,0,69,51,-18.8,109,1
2023-12-27 03:30:00,873,2.246,71,163,60,102,93,0,69,52,-18.9,114,1
2023-12-27 03:45:00,873,1.942,70,147,51,100,99,0,69,48,-19,111,1
2023-12-27 04:00:00,873,2.024,69,184,75,99,104,0,70,46,-19,114,1
2023-12-27 04:15:00,873,1.977,69,176,70,99,104,0,69,47,-19.1,115,1
2023-12-27 04:30:00,873,2.188,74,174,66,99,104,0,70,50,-19.1,119,1
2023-12-27 04:45:00,872,2.2,71,155,55,94,101,0,69,50,-19.2,124,1
2023-12-27 05:00:00,872,2.211,69,141,48,91,99,0,69,47,-19.4,106,1
2023-12-27 05:15:00,872,1.942,72,122,34,91,99,0,70,50,-19.3,82,1
2023-12-27 05:30:00,872,1.346,64,101,25,91,99,0,70,48,-19.3,109,1
2023-12-27 05:45:00,872,1.275,62,94,20,70,79,0,70,42,-19.4,107,1
2023-12-27 06:00:00,872,1.697,71,140,45,57,64,0,70,46,-19.4,108,1
2023-12-27 06:15:00,872,2.34,69,206,89,57,64,0,70,45,-19.4,103,1
2023-12-27 06:30:00,872,2.913,69,210,93,57,64,0,70,49,-19.3,106,1
2023-12-27 06:45:00,872,2.223,72,208,89,52,60,0,70,50,-19.2,113,1
2023-12-27 07:00:00,872,2.211,74,258,121,48,56,0,70,50,-19.2,111,1
2023-12-27 07:15:00,872,2.48,77,277,131,48,56,0,70,51,-19.1,118,1
2023-12-27 07:30:00,872,2.422,74,315,158,48,56,0,70,49,-19.4,110,1
2023-12-27 07:45:00,872,2.527,75,358,185,60,55,0,70,49,-19.4,115,1
2023-12-27 08:00:00,873,2.703,79,329,163,67,54,0,70,49,-19.3,116,1
2023-12-27 08:15:00,873,2.504,81,306,148,67,54,0,70,50,-19.6,121,1
2023-12-27 08:30:00,873,2.422,81,279,130,67,54,0,70,52,-19.5,140,1
2023-12-27 08:45:00,873,2.176,84,302,144,71,59,0,70,54,-19.5,161,1
2023-12-27 09:00:00,873,1.79,75,220,95,74,63,0,70,46,-19.6,105,1
2023-12-27 09:15:00,873,1.322,59,149,59,74,63,0,70,37,-19.9,109,2
2023-12-27 09:30:00,873,1.732,70,226,103,74,63,0,71,35,-20,109,2
2023-12-27 09:45:00,873,1.626,71,206,89,78,67,0,71,40,-19.7,107,1
2023-12-27 10:00:00,874,2.036,86,325,156,80,70,0,71,48,-19.3,172,1
2023-12-27 10:15:00,874,1.743,78,237,105,80,70,0,70,53,-19.2,130,1
2023-12-27 10:30:00,874,1.743,79,260,119,80,70,0,70,54,-18.9,135,1
2023-12-27 10:45:00,874,2.071,91,327,154,75,81,0,69,64,-18.5,204,1
2023-12-27 11:00:00,874,1.942,87,300,139,72,90,0,68,94,-17.9,157,1
2023-12-27 11:15:00,874,1.907,80,258,116,72,90,0,66,98,-17.3,114,1
2023-12-27 11:30:00,874,1.872,84,260,115,72,90,0,64,97,-16.6,141,1
2023-12-27 11:45:00,874,1.416,69,201,86,75,80,0,62,75,-16.8,107,2
2023-12-27 12:00:00,874,1.58,79,228,96,77,72,0,62,78,-16.3,119,1
2023-12-27 12:15:00,873,1.275,63,166,68,77,72,0,61,72,-16.2,111,2
2023-12-27 12:30:00,873,1.076,73,168,63,77,72,0,62,76,-15.7,112,1
2023-12-27 12:45:00,873,1.205,71,178,70,65,56,0,61,76,-14.9,129,1
2023-12-27 13:00:00,873,1.474,84,237,100,58,44,0,59,78,-14.3,160,1
2023-12-27 13:15:00,873,1.638,93,273,118,58,44,0,58,84,-13.7,204,1
2023-12-27 13:30:00,873,1.334,90,229,91,58,44,0,57,83,-14,266,1
2023-12-27 13:45:00,873,1.147,88,216,84,59,49,0,58,80,-14.1,265,1
2023-12-27 14:00:00,873,1.369,95,264,111,59,52,0,59,83,-13.6,223,1
2023-12-27 14:15:00,873,1.533,98,298,131,59,52,0,58,88,-13,206,1
2023-12-27 14:30:00,873,1.544,103,298,128,59,52,0,58,96,-12.4,243,1
2023-12-27 14:45:00,873,1.533,102,287,120,75,62,0,58,104,-11.9,257,1
2023-12-27 15:00:00,873,1.404,103,260,103,84,70,0,58,115,-11.4,266,1
2023-12-27 15:15:00,873,1.568,109,302,126,84,70,0,58,126,-11.2,251,1
2023-12-27 15:30:00,873,1.685,112,329,141,84,70,0,58,132,-10.6,227,1
2023-12-27 15:45:00,873,1.661,111,359,163,100,69,0,56,117,-11.4,198,1
2023-12-27 16:00:00,873,1.474,108,323,141,109,68,0,55,99,-12.1,201,1
2023-12-27 16:15:00,873,1.427,105,289,120,109,68,0,56,91,-12.4,204,1
2023-12-27 16:30:00,874,1.591,106,335,149,109,68,0,56,86,-12.5,201,1
2023-12-27 16:45:00,874,1.544,106,337,151,104,58,0,56,81,-12.9,205,1
2023-12-27 17:00:00,874,1.521,95,300,134,101,50,0,57,70,-13.1,132,1
2023-12-27 17:15:00,874,1.65,99,323,146,101,50,0,58,66,-13.2,125,1
2023-12-27 17:30:00,874,1.65,95,294,130,101,50,0,59,59,-13.6,114,1
2023-12-27 17:45:00,874,1.931,101,371,176,85,63,0,60,65,-13.5,127,1
2023-12-27 18:00:00,874,1.954,108,423,205,76,73,0,60,65,-13.6,185,1
2023-12-27 18:15:00,874,1.872,105,331,148,76,73,0,60,64,-14.3,181,1
2023-12-27 18:30:00,874,1.591,85,205,79,76,73,0,60,51,-14.7,111,2
